trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
23479580,7/1/2019 3:31,7/1/2019 3:55,9,"1,422.00",283,LaSalle St & Jackson Blvd,62,McCormick Place,Subscriber,,
23479581,7/1/2019 3:32,7/1/2019 4:13,3587,"2,505.00",460,Clark St & Bryn Mawr Ave,301,Clark St & Schiller St,Subscriber,Male,1987
23479582,7/1/2019 3:35,7/1/2019 3:46,3108,651,632,Clark St & Newport St,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1996
23479583,7/1/2019 3:39,7/1/2019 3:52,5930,756,240,Sheridan Rd & Irving Park Rd,463,Clark St & Berwyn Ave,Customer,Male,1991
23479584,7/1/2019 3:40,7/1/2019 3:43,4200,214,31,Franklin St & Chicago Ave (Temp),106,State St & Pearson St,Subscriber,Male,1964
23479585,7/1/2019 3:47,7/1/2019 4:01,2030,866,90,Millennium Park,85,Michigan Ave & Oak St,Customer,,
23479586,7/1/2019 3:47,7/1/2019 4:01,1713,824,90,Millennium Park,85,Michigan Ave & Oak St,Customer,,
23479587,7/1/2019 3:50,7/1/2019 4:01,3502,643,47,State St & Kinzie St,5,State St & Harrison St,Subscriber,Male,1989
23479588,7/1/2019 3:59,7/1/2019 4:17,785,"1,054.00",156,Clark St & Wellington Ave,219,Damen Ave & Cortland St,Subscriber,Male,1982
23479589,7/1/2019 4:01,7/1/2019 4:21,3502,"1,213.00",5,State St & Harrison St,237,MLK Jr Dr & 29th St,Subscriber,Male,1989
23479590,7/1/2019 4:02,7/1/2019 4:11,307,519,24,Fairbanks Ct & Grand Ave,46,Wells St & Walton St,Subscriber,Female,1990
23479591,7/1/2019 4:05,7/1/2019 4:07,5248,156,90,Millennium Park,44,State St & Randolph St,Subscriber,Female,1988
23479592,7/1/2019 4:08,7/1/2019 4:24,3142,937,256,Broadway & Sheridan Rd,461,Broadway & Ridge Ave,Customer,,
23479593,7/1/2019 4:11,7/1/2019 4:13,6351,166,264,Stetson Ave & South Water St,38,Clark St & Lake St,Subscriber,Male,1990
23479594,7/1/2019 4:15,7/1/2019 4:19,5626,190,286,Franklin St & Adams St (Temp),107,Desplaines St & Jackson Blvd,Subscriber,Female,1976
23479595,7/1/2019 4:22,7/1/2019 4:42,4343,"1,151.00",313,Lakeview Ave & Fullerton Pkwy,142,McClurg Ct & Erie St,Subscriber,Male,1962
23479596,7/1/2019 4:24,7/1/2019 5:42,1291,"4,689.00",192,Canal St & Adams St,9,Leavitt St & Archer Ave,Customer,,
23479597,7/1/2019 4:28,7/1/2019 9:02,1577,"16,466.00",632,Clark St & Newport St,81,Daley Center Plaza,Customer,,
23479599,7/1/2019 4:32,7/1/2019 4:40,5967,490,250,Ashland Ave & Wellington Ave,258,Logan Blvd & Elston Ave,Customer,Male,1998
23479600,7/1/2019 4:36,7/1/2019 4:51,4799,933,331,Halsted St & Clybourn Ave,315,Elston Ave & Wabansia Ave,Subscriber,Male,1964
23479601,7/1/2019 4:39,7/1/2019 4:46,3231,440,92,Carpenter St & Huron St,134,Peoria St & Jackson Blvd,Subscriber,Female,1992
23479602,7/1/2019 4:41,7/1/2019 4:53,802,733,332,Burling St (Halsted) & Diversey Pkwy (Temp),60,Dayton St & North Ave,Subscriber,Female,1977
23479603,7/1/2019 4:42,7/1/2019 4:52,4132,568,194,Wabash Ave & Wacker Pl,199,Wabash Ave & Grand Ave,Customer,Male,1995
23479604,7/1/2019 4:42,7/1/2019 4:52,6090,562,194,Wabash Ave & Wacker Pl,199,Wabash Ave & Grand Ave,Customer,Female,1995
23479605,7/1/2019 4:44,7/1/2019 4:49,3413,336,343,Racine Ave & Wrightwood Ave,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1991
23479606,7/1/2019 4:45,7/1/2019 4:57,3927,697,190,Southport Ave & Wrightwood Ave,304,Broadway & Waveland Ave,Subscriber,Female,1990
23479607,7/1/2019 4:46,7/1/2019 4:52,6071,381,290,Kedzie Ave & Palmer Ct,222,Milwaukee Ave & Rockwell St,Subscriber,Male,1963
23479608,7/1/2019 4:46,7/1/2019 4:57,1185,654,309,Leavitt St & Armitage Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1983
23479609,7/1/2019 4:48,7/1/2019 5:04,4564,913,454,Broadway & Granville Ave,460,Clark St & Bryn Mawr Ave,Customer,,
23479610,7/1/2019 4:51,7/1/2019 5:15,4865,"1,439.00",144,Larrabee St & Webster Ave,90,Millennium Park,Subscriber,Male,1967
23479611,7/1/2019 4:52,7/1/2019 4:56,5676,253,350,Ashland Ave & Chicago Ave,210,Ashland Ave & Division St,Subscriber,Female,1989
23479612,7/1/2019 4:52,7/1/2019 4:57,5012,279,21,Aberdeen St & Jackson Blvd,638,Clinton St & Jackson Blvd,Subscriber,Female,1992
23479613,7/1/2019 4:53,7/1/2019 5:01,2976,475,227,Southport Ave & Waveland Ave,296,Broadway & Belmont Ave,Subscriber,Female,1995
23479614,7/1/2019 4:53,7/1/2019 5:05,1681,710,191,Canal St & Monroe St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1994
23479615,7/1/2019 4:53,7/1/2019 4:59,2540,332,620,Orleans St & Chestnut St (NEXT Apts),211,St. Clair St & Erie St,Subscriber,Male,1963
23479616,7/1/2019 4:55,7/1/2019 5:06,5121,652,172,Rush St & Cedar St,174,Canal St & Madison St,Subscriber,Male,1993
23479617,7/1/2019 4:58,7/1/2019 5:09,2081,652,116,Western Ave & Winnebago Ave,290,Kedzie Ave & Palmer Ct,Customer,Male,1975
23479618,7/1/2019 4:59,7/1/2019 5:09,1183,571,38,Clark St & Lake St,71,Morgan St & Lake St,Subscriber,Male,1988
23479620,7/1/2019 5:02,7/1/2019 5:26,2195,"1,441.00",490,Troy St & Elston Ave,472,Lincoln Ave & Winona St,Customer,Male,1986
23479621,7/1/2019 5:02,7/1/2019 5:23,2182,"1,241.00",301,Clark St & Schiller St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1970
23479622,7/1/2019 5:02,7/1/2019 5:06,3428,252,80,Aberdeen St & Monroe St,73,Jefferson St & Monroe St,Subscriber,Male,1987
23479623,7/1/2019 5:02,7/1/2019 5:05,6348,167,111,Sedgwick St & Huron St,48,Larrabee St & Kingsbury St,Subscriber,Male,1991
23479624,7/1/2019 5:02,7/1/2019 6:52,481,"6,581.00",194,Wabash Ave & Wacker Pl,638,Clinton St & Jackson Blvd,Customer,,
23479625,7/1/2019 5:03,7/1/2019 6:52,484,"6,576.00",194,Wabash Ave & Wacker Pl,638,Clinton St & Jackson Blvd,Customer,,
23479626,7/1/2019 5:03,7/1/2019 5:08,3599,335,84,Milwaukee Ave & Grand Ave,181,LaSalle St & Illinois St,Subscriber,Female,1988
23479627,7/1/2019 5:03,7/1/2019 5:09,5576,327,283,LaSalle St & Jackson Blvd,638,Clinton St & Jackson Blvd,Subscriber,Male,1987
23479628,7/1/2019 5:05,7/1/2019 5:12,2465,396,5,State St & Harrison St,638,Clinton St & Jackson Blvd,Subscriber,Male,1995
23479629,7/1/2019 5:07,7/1/2019 5:15,1998,497,621,Aberdeen St & Randolph St,638,Clinton St & Jackson Blvd,Subscriber,Male,1994
23479630,7/1/2019 5:07,7/1/2019 5:21,2852,820,350,Ashland Ave & Chicago Ave,315,Elston Ave & Wabansia Ave,Subscriber,Male,1973
23479631,7/1/2019 5:08,7/1/2019 5:19,6166,611,180,Ritchie Ct & Banks St,635,Fairbanks St & Superior St,Subscriber,Male,1989
23479633,7/1/2019 5:09,7/1/2019 5:12,5554,174,31,Franklin St & Chicago Ave (Temp),48,Larrabee St & Kingsbury St,Subscriber,Male,1984
23479634,7/1/2019 5:09,7/1/2019 5:13,6378,197,222,Milwaukee Ave & Rockwell St,259,California Ave & Francis Pl,Subscriber,Male,1992
23479635,7/1/2019 5:09,7/1/2019 5:11,6360,113,233,Sangamon St & Washington Blvd,71,Morgan St & Lake St,Subscriber,Male,1986
23479636,7/1/2019 5:09,7/1/2019 5:21,1664,692,94,Clark St & Armitage Ave,300,Broadway & Barry Ave,Subscriber,Female,1970
23479637,7/1/2019 5:12,7/1/2019 5:36,2092,"1,494.00",254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1990
23479638,7/1/2019 5:12,7/1/2019 5:36,1730,"1,488.00",254,Pine Grove Ave & Irving Park Rd,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1994
23479639,7/1/2019 5:13,7/1/2019 5:23,1363,606,141,Clark St & Lincoln Ave,133,Kingsbury St & Kinzie St,Subscriber,,1968
23479640,7/1/2019 5:14,7/1/2019 5:19,2990,307,345,Lake Park Ave & 56th St,423,University Ave & 57th St,Customer,,
23479641,7/1/2019 5:14,7/1/2019 5:21,549,395,401,Shields Ave & 28th Pl,120,Wentworth Ave & Cermak Rd (Temp),Subscriber,Male,1976
23479642,7/1/2019 5:14,7/1/2019 5:20,4092,321,523,Eastlake Ter & Rogers Ave,447,Glenwood Ave & Morse Ave,Subscriber,Male,1990
23479643,7/1/2019 5:15,7/1/2019 5:27,3159,712,192,Canal St & Adams St,195,Columbus Dr & Randolph St,Subscriber,Male,1962
23479644,7/1/2019 5:16,7/1/2019 5:22,590,413,75,Canal St & Jackson Blvd,55,Halsted St & Roosevelt Rd,Subscriber,Female,1962
23479645,7/1/2019 5:16,7/1/2019 5:22,767,402,75,Canal St & Jackson Blvd,55,Halsted St & Roosevelt Rd,Subscriber,Male,1964
23479646,7/1/2019 5:16,7/1/2019 5:40,3108,"1,444.00",127,Lincoln Ave & Fullerton Ave,177,Theater on the Lake,Subscriber,Female,1995
23479647,7/1/2019 5:16,7/1/2019 5:29,6004,732,192,Canal St & Adams St,211,St. Clair St & Erie St,Subscriber,Male,1977
23479648,7/1/2019 5:16,7/1/2019 5:21,1243,293,192,Canal St & Adams St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1969
23479649,7/1/2019 5:17,7/1/2019 5:25,1294,479,192,Canal St & Adams St,48,Larrabee St & Kingsbury St,Subscriber,Male,1969
23479650,7/1/2019 5:17,7/1/2019 5:24,4544,422,118,Sedgwick St & North Ave,93,Sheffield Ave & Willow St,Subscriber,Female,1989
23479651,7/1/2019 5:18,7/1/2019 5:28,6264,646,7,Field Blvd & South Water St,627,LaSalle Dr & Huron St,Customer,Female,1992
23479652,7/1/2019 5:18,7/1/2019 5:23,4064,337,96,Desplaines St & Randolph St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1980
23479653,7/1/2019 5:19,7/1/2019 5:39,3413,"1,194.00",127,Lincoln Ave & Fullerton Ave,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1961
23479654,7/1/2019 5:19,7/1/2019 5:26,1826,441,74,Kingsbury St & Erie St,40,LaSalle St & Adams St,Subscriber,Male,1985
23479655,7/1/2019 5:20,7/1/2019 5:27,1781,395,198,Green St & Madison St,55,Halsted St & Roosevelt Rd,Subscriber,Male,1993
23479656,7/1/2019 5:20,7/1/2019 5:27,1765,390,198,Green St & Madison St,55,Halsted St & Roosevelt Rd,Subscriber,Male,1992
23479657,7/1/2019 5:21,7/1/2019 5:33,4636,738,324,Stockton Dr & Wrightwood Ave,154,Southport Ave & Belmont Ave,Subscriber,Female,1971
23479659,7/1/2019 5:21,7/1/2019 5:28,1161,394,21,Aberdeen St & Jackson Blvd,36,Franklin St & Jackson Blvd,Subscriber,Male,1977
23479660,7/1/2019 5:22,7/1/2019 5:47,5641,"1,532.00",334,Lake Shore Dr & Belmont Ave,181,LaSalle St & Illinois St,Subscriber,Male,1981
23479661,7/1/2019 5:22,7/1/2019 5:35,454,776,134,Peoria St & Jackson Blvd,261,Hermitage Ave & Polk St,Subscriber,Female,1992
23479662,7/1/2019 5:22,7/1/2019 5:58,6095,"2,144.00",506,Spaulding Ave & Armitage Ave,283,LaSalle St & Jackson Blvd,Subscriber,Male,1962
23479663,7/1/2019 5:22,7/1/2019 5:30,2037,449,331,Halsted St & Clybourn Ave,620,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1982
23479664,7/1/2019 5:23,7/1/2019 5:41,5108,"1,124.00",202,Halsted St & 18th St,44,State St & Randolph St,Subscriber,Male,1981
23479665,7/1/2019 5:23,7/1/2019 5:31,4307,481,59,Wabash Ave & Roosevelt Rd,37,Dearborn St & Adams St,Subscriber,Male,1978
23479666,7/1/2019 5:24,7/1/2019 5:48,3444,"1,462.00",247,Shore Dr & 55th St,247,Shore Dr & 55th St,Customer,,
23479667,7/1/2019 5:24,7/1/2019 5:38,2400,808,128,Damen Ave & Chicago Ave,337,Clark St & Chicago Ave,Subscriber,Female,1986
23479668,7/1/2019 5:25,7/1/2019 5:35,877,625,152,Lincoln Ave & Diversey Pkwy,58,Marshfield Ave & Cortland St,Subscriber,Female,1976
23479669,7/1/2019 5:25,7/1/2019 5:31,3592,351,175,Wells St & Polk St,77,Clinton St & Madison St,Subscriber,Female,1991
23479670,7/1/2019 5:25,7/1/2019 5:29,6326,217,504,Campbell Ave & Fullerton Ave,116,Western Ave & Winnebago Ave,Subscriber,Male,1991
23479671,7/1/2019 5:27,7/1/2019 5:57,4979,"1,802.00",229,Southport Ave & Roscoe St,47,State St & Kinzie St,Subscriber,Male,1988
23479672,7/1/2019 5:27,7/1/2019 5:32,1923,320,223,Clifton Ave & Armitage Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1987
23479673,7/1/2019 5:27,7/1/2019 5:35,5743,426,506,Spaulding Ave & Armitage Ave,116,Western Ave & Winnebago Ave,Subscriber,Male,1986
23479674,7/1/2019 5:28,7/1/2019 5:36,5134,486,264,Stetson Ave & South Water St,77,Clinton St & Madison St,Subscriber,Male,1967
23479675,7/1/2019 5:29,7/1/2019 5:43,6071,874,222,Milwaukee Ave & Rockwell St,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1980
23479676,7/1/2019 5:29,7/1/2019 5:48,343,"1,165.00",16,Paulina Ave & North Ave,287,Franklin St & Monroe St,Subscriber,Male,1995
23479677,7/1/2019 5:29,7/1/2019 5:46,3732,"1,049.00",333,Ashland Ave & Blackhawk St,182,Wells St & Elm St,Customer,Female,1993
23479678,7/1/2019 5:29,7/1/2019 5:43,1537,840,172,Rush St & Cedar St,40,LaSalle St & Adams St,Subscriber,Female,1981
23479679,7/1/2019 5:30,7/1/2019 5:38,1070,502,346,Ada St & Washington Blvd,18,Wacker Dr & Washington St,Subscriber,Male,1981
23479680,7/1/2019 5:31,7/1/2019 5:46,4165,898,478,Rockwell St & Eastwood Ave,493,Western Ave & Roscoe St,Subscriber,Female,1966
23479681,7/1/2019 5:31,7/1/2019 5:55,2545,"1,457.00",73,Jefferson St & Monroe St,3,Shedd Aquarium,Subscriber,Female,1989
23479682,7/1/2019 5:32,7/1/2019 5:46,2580,858,190,Southport Ave & Wrightwood Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1993
23479683,7/1/2019 5:32,7/1/2019 5:42,5976,594,350,Ashland Ave & Chicago Ave,58,Marshfield Ave & Cortland St,Subscriber,Male,1992
23479684,7/1/2019 5:32,7/1/2019 5:40,3082,493,343,Racine Ave & Wrightwood Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1978
23479685,7/1/2019 5:32,7/1/2019 5:40,1529,491,343,Racine Ave & Wrightwood Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Female,1976
23479686,7/1/2019 5:33,7/1/2019 5:39,4772,357,175,Wells St & Polk St,164,Franklin St & Lake St,Subscriber,Male,1992
23479687,7/1/2019 5:34,7/1/2019 5:43,2829,568,115,Sheffield Ave & Wellington Ave,188,Greenview Ave & Fullerton Ave,Customer,Male,1992
23479688,7/1/2019 5:34,7/1/2019 5:42,2086,480,140,Dearborn Pkwy & Delaware Pl,81,Daley Center Plaza,Subscriber,Female,1962
23479689,7/1/2019 5:34,7/1/2019 5:49,3410,880,128,Damen Ave & Chicago Ave,47,State St & Kinzie St,Subscriber,Male,1996
23479690,7/1/2019 5:35,7/1/2019 5:41,3978,383,253,Winthrop Ave & Lawrence Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1984
23479691,7/1/2019 5:35,7/1/2019 5:42,393,408,74,Kingsbury St & Erie St,174,Canal St & Madison St,Subscriber,Male,1989
23479692,7/1/2019 5:36,7/1/2019 5:44,2451,480,54,Ogden Ave & Chicago Ave,346,Ada St & Washington Blvd,Subscriber,Male,1994
23479693,7/1/2019 5:36,7/1/2019 5:44,4113,488,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Female,1994
23479694,7/1/2019 5:36,7/1/2019 5:59,6236,"1,407.00",253,Winthrop Ave & Lawrence Ave,447,Glenwood Ave & Morse Ave,Subscriber,Female,1976
23479695,7/1/2019 5:36,7/1/2019 5:49,3758,774,294,Broadway & Berwyn Ave,462,Winchester (Ravenswood) Ave & Balmoral Ave,Customer,Male,1984
23479696,7/1/2019 5:36,7/1/2019 5:55,1424,"1,097.00",180,Ritchie Ct & Banks St,192,Canal St & Adams St,Subscriber,Male,1995
23479697,7/1/2019 5:37,7/1/2019 5:49,980,737,294,Broadway & Berwyn Ave,462,Winchester (Ravenswood) Ave & Balmoral Ave,Customer,,
23479698,7/1/2019 5:37,7/1/2019 5:41,3792,226,140,Dearborn Pkwy & Delaware Pl,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1991
23479699,7/1/2019 5:37,7/1/2019 5:42,3762,276,478,Rockwell St & Eastwood Ave,481,California Ave & Montrose Ave,Subscriber,Female,1988
23479700,7/1/2019 5:37,7/1/2019 5:47,2806,568,50,Clark St & Ida B Wells Dr,211,St. Clair St & Erie St,Subscriber,Male,1981
23479701,7/1/2019 5:37,7/1/2019 5:56,6357,"1,121.00",213,Leavitt St & North Ave,212,Wells St & Hubbard St,Subscriber,Female,1982
23479702,7/1/2019 5:37,7/1/2019 5:48,2710,637,92,Carpenter St & Huron St,191,Canal St & Monroe St,Subscriber,Male,1994
23479703,7/1/2019 5:37,7/1/2019 5:39,2071,115,227,Southport Ave & Waveland Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1962
23479704,7/1/2019 5:38,7/1/2019 5:47,1706,594,50,Clark St & Ida B Wells Dr,211,St. Clair St & Erie St,Subscriber,Male,1955
23479705,7/1/2019 5:38,7/1/2019 6:00,5988,"1,314.00",303,Broadway & Cornelia Ave,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1980
23479706,7/1/2019 5:38,7/1/2019 5:46,2165,469,87,Racine Ave & Fullerton Ave,58,Marshfield Ave & Cortland St,Subscriber,Male,1982
23479707,7/1/2019 5:38,7/1/2019 5:46,4305,443,133,Kingsbury St & Kinzie St,49,Dearborn St & Monroe St,Subscriber,Male,1994
23479708,7/1/2019 5:38,7/1/2019 5:45,6316,406,255,Indiana Ave & Roosevelt Rd,370,Calumet Ave & 21st St,Subscriber,Male,1970
23479709,7/1/2019 5:38,7/1/2019 5:50,4599,723,257,Lincoln Ave & Waveland Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1987
23479710,7/1/2019 5:39,7/1/2019 5:50,2406,688,182,Wells St & Elm St,77,Clinton St & Madison St,Subscriber,Male,1992
23479711,7/1/2019 5:39,7/1/2019 5:46,1776,453,182,Wells St & Elm St,164,Franklin St & Lake St,Subscriber,Male,1990
23479713,7/1/2019 5:39,7/1/2019 5:49,2063,633,229,Southport Ave & Roscoe St,327,Sheffield Ave & Webster Ave,Subscriber,Female,1983
23479714,7/1/2019 5:39,7/1/2019 5:58,2596,"1,176.00",19,Throop (Loomis) St & Taylor St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1993
23479715,7/1/2019 5:39,7/1/2019 5:46,3139,436,50,Clark St & Ida B Wells Dr,199,Wabash Ave & Grand Ave,Subscriber,Male,1970
23479716,7/1/2019 5:39,7/1/2019 5:51,1782,723,74,Kingsbury St & Erie St,214,Damen Ave & Grand Ave,Subscriber,Male,1972
23479717,7/1/2019 5:39,7/1/2019 5:44,2317,260,21,Aberdeen St & Jackson Blvd,73,Jefferson St & Monroe St,Subscriber,Male,1992
23479718,7/1/2019 5:40,7/1/2019 5:45,67,324,224,Halsted St & Willow St,327,Sheffield Ave & Webster Ave,Subscriber,Female,1994
23479719,7/1/2019 5:40,7/1/2019 5:47,2353,445,212,Wells St & Hubbard St,176,Clark St & Elm St,Subscriber,Male,1990
23479720,7/1/2019 5:40,7/1/2019 5:48,5263,488,52,Michigan Ave & Lake St,53,Wells St & Huron St,Subscriber,Male,1992
23479721,7/1/2019 5:40,7/1/2019 6:08,6391,"1,695.00",127,Lincoln Ave & Fullerton Ave,35,Streeter Dr & Grand Ave,Subscriber,Male,1987
23479722,7/1/2019 5:40,7/1/2019 5:43,2985,187,52,Michigan Ave & Lake St,47,State St & Kinzie St,Subscriber,Male,1998
23479723,7/1/2019 5:40,7/1/2019 5:49,4501,493,231,Sheridan Rd & Montrose Ave,238,Wolcott (Ravenswood) Ave & Montrose Ave,Customer,Female,1997
23479724,7/1/2019 5:41,7/1/2019 6:19,2598,"2,306.00",240,Sheridan Rd & Irving Park Rd,211,St. Clair St & Erie St,Subscriber,Female,1990
23479725,7/1/2019 5:41,7/1/2019 5:52,4164,655,144,Larrabee St & Webster Ave,172,Rush St & Cedar St,Customer,,
23479726,7/1/2019 5:41,7/1/2019 5:51,786,602,293,Broadway & Wilson Ave,245,Clarendon Ave & Junior Ter,Subscriber,Male,1977
23479728,7/1/2019 5:41,7/1/2019 6:05,763,"1,395.00",140,Dearborn Pkwy & Delaware Pl,317,Wood St & Taylor St,Subscriber,Male,1991
23479729,7/1/2019 5:42,7/1/2019 5:46,91,287,340,Clark St & Wrightwood Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1992
23479730,7/1/2019 5:42,7/1/2019 5:57,3290,924,178,State St & 19th St,275,Ashland Ave & 13th St,Subscriber,Male,1986
23479731,7/1/2019 5:42,7/1/2019 5:46,704,269,111,Sedgwick St & Huron St,133,Kingsbury St & Kinzie St,Subscriber,Male,1963
23479732,7/1/2019 5:42,7/1/2019 5:47,6319,299,182,Wells St & Elm St,110,Dearborn St & Erie St,Subscriber,Male,1994
23479733,7/1/2019 5:42,7/1/2019 5:53,3297,637,346,Ada St & Washington Blvd,40,LaSalle St & Adams St,Subscriber,Male,1981
23479734,7/1/2019 5:42,7/1/2019 5:46,2524,230,110,Dearborn St & Erie St,111,Sedgwick St & Huron St,Subscriber,Female,1988
23479735,7/1/2019 5:43,7/1/2019 5:52,2883,570,7,Field Blvd & South Water St,635,Fairbanks St & Superior St,Subscriber,Female,1991
23479736,7/1/2019 5:44,7/1/2019 5:49,3365,315,113,Bissell St & Armitage Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Female,1995
23479737,7/1/2019 5:44,7/1/2019 5:54,3237,632,126,Clark St & North Ave,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1989
23479738,7/1/2019 5:44,7/1/2019 5:52,6282,489,54,Ogden Ave & Chicago Ave,346,Ada St & Washington Blvd,Subscriber,Female,1992
23479739,7/1/2019 5:44,7/1/2019 5:58,1821,820,277,Ashland Ave & Grand Ave,192,Canal St & Adams St,Subscriber,Male,1977
23479740,7/1/2019 5:45,7/1/2019 5:52,5575,427,289,Wells St & Concord Ln,225,Halsted St & Dickens Ave,Subscriber,Female,1988
23479741,7/1/2019 5:45,7/1/2019 5:52,4072,421,181,LaSalle St & Illinois St,291,Wells St & Evergreen Ave,Subscriber,Male,1989
23479742,7/1/2019 5:45,7/1/2019 5:49,490,230,657,Wood St & Augusta Blvd,210,Ashland Ave & Division St,Subscriber,Male,1989
23479743,7/1/2019 5:45,7/1/2019 5:50,5083,272,68,Clinton St & Tilden St,77,Clinton St & Madison St,Subscriber,Male,1985
23479744,7/1/2019 5:45,7/1/2019 6:00,648,890,180,Ritchie Ct & Banks St,172,Rush St & Cedar St,Subscriber,Female,1947
23479746,7/1/2019 5:46,7/1/2019 5:55,4090,547,465,Marine Dr & Ainslie St,344,Ravenswood Ave & Lawrence Ave,Subscriber,Female,1979
23479747,7/1/2019 5:46,7/1/2019 5:52,2252,361,481,California Ave & Montrose Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1980
23479748,7/1/2019 5:46,7/1/2019 6:04,2956,"1,031.00",157,Lake Shore Dr & Wellington Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1969
23479749,7/1/2019 5:47,7/1/2019 5:51,2984,248,241,Morgan St & Polk St,108,Halsted St & Polk St,Subscriber,Female,1996
23479750,7/1/2019 5:47,7/1/2019 5:53,4371,371,301,Clark St & Schiller St,161,Rush St & Superior St,Subscriber,Female,1994
23479751,7/1/2019 5:47,7/1/2019 5:52,6417,285,84,Milwaukee Ave & Grand Ave,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1969
23479752,7/1/2019 5:47,7/1/2019 6:01,1381,814,16,Paulina Ave & North Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1995
23479753,7/1/2019 5:47,7/1/2019 6:25,5504,"2,233.00",116,Western Ave & Winnebago Ave,231,Sheridan Rd & Montrose Ave,Subscriber,Male,1987
23479754,7/1/2019 5:47,7/1/2019 6:06,3629,"1,086.00",30,Ashland Ave & Augusta Blvd,287,Franklin St & Monroe St,Subscriber,Female,1990
23479755,7/1/2019 5:48,7/1/2019 6:01,3198,771,225,Halsted St & Dickens Ave,116,Western Ave & Winnebago Ave,Subscriber,Male,1977
23479756,7/1/2019 5:48,7/1/2019 5:50,4307,116,37,Dearborn St & Adams St,286,Franklin St & Adams St (Temp),Subscriber,Male,1991
23479757,7/1/2019 5:48,7/1/2019 5:54,5382,374,190,Southport Ave & Wrightwood Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Female,1994
23479758,7/1/2019 5:48,7/1/2019 5:50,2778,142,44,State St & Randolph St,51,Clark St & Randolph St,Subscriber,Male,1980
23479759,7/1/2019 5:48,7/1/2019 5:53,3030,313,327,Sheffield Ave & Webster Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1992
